,,,,Global,,,Building load,,Ground_Core_Zone,,,Ground_South,,,Ground_North,,,Ground_West,,,Ground_East,,,Ground_Perimeter,,,Middle_Core_Zone,,,Middle_South,,,Middle_North,,,Middle_West,,,Middle_East,,,Middle_Perimeter,,,Top_Core_Zone,,,Top_South,,,Top_North,,,Top_West,,,Top_East,,,Top_Perimeter,,,Input Matrix,,,Output Matrix,,,,,
Month,Day,Hour,Type,Outside dry-bulb temp (F),Direct normal solar rad (Btu/hr-ft2) (weather file),Total horiz solar rad (Btu/hr-ft2) (weather file),Building cool load (sensible),Building cool load (latent),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,T_out (in Celcius),q_solar,q_IHG,Ground T_c,Ground T_p,Middle T_c,Middle T_p,Top T_c,Top T_p
7,19,14,6,111,275,320,552254,0,335.468,0,92.2904,18475.3,0,103.808,15793.3,0,102.131,18843.9,0,103.936,16783.2,0,104.776,69895.7,0,103.66275,300.879,0,95.2034,17983.7,0,105.34,15775.3,0,104.245,17227.8,0,103.709,17572.7,0,108.986,68559.5,0,105.57,300.879,0,97.2443,17983.7,0,107.038,15775.3,0,105.969,17227.8,0,105.407,17572.7,0,110.693,68559.5,0,107.27675,43.89,287.64,0,33.49,39.81,35.11,40.87,36.25,41.82
7,19,15,6,112,270,293,598366,0,331.525,0,92.9943,17689,0,103.938,16080.1,0,103.083,25586.2,0,110.338,16342.7,0,104.508,75698,0,105.46675,301.281,0,96.3554,17459.6,0,106.325,16196.1,0,105.75,23987.9,0,109.788,16674.5,0,108.762,74318.1,0,107.65625,301.281,0,98.8224,17459.6,0,108.381,16196.1,0,107.839,23987.9,0,111.843,16674.5,0,110.83,74318.1,0,109.72325,44.44,308.14,0,33.89,40.81,35.75,42.03,37.12,43.18
7,19,16,6,112,258,243,628811,0,326.796,0,93.8937,15947,0,103.492,16141.1,0,103.696,31186.7,0,116.135,15870.9,0,104.319,79145.7,0,106.9105,300.775,0,97.6484,15969.3,0,106.742,16280.3,0,106.901,30081.1,0,115.823,15845.5,0,108.597,78176.2,0,109.51575,300.775,0,100.508,15969.3,0,109.129,16280.3,0,109.305,30081.1,0,118.197,15845.5,0,110.987,78176.2,0,111.9045,44.44,302.43,0,34.39,41.62,36.47,43.06,38.06,44.39
7,19,17,6,113,235,179,647833,0,323.348,0,94.791,14724.1,0,103.279,15767.7,0,104.358,35043.8,0,120.986,15315,0,104.297,80850.6,0,108.23,301.404,0,99.0047,14811.9,0,107.225,15945.7,0,108.067,34856.8,0,121.491,15035.6,0,108.634,80650,0,111.35425,301.404,0,102.208,14811.9,0,109.898,15945.7,0,110.759,34856.8,0,124.15,15035.6,0,111.31,80650,0,114.02925,45.00,302.47,0,34.88,42.35,37.22,44.09,39.00,45.57
7,19,18,6,112,187,108,632998,0,318.319,0,95.6599,13597.6,0,102.889,15925.8,0,105.378,34556.4,0,122.335,14253.5,0,103.912,78333.3,0,108.6285,300.296,0,100.362,13606.4,0,107.423,16066.2,0,109.48,35436,0,124.446,13783.5,0,108.401,78892.1,0,112.4375,300.296,0,103.873,13606.4,0,110.338,16066.2,0,112.428,35436,0,127.359,13783.5,0,111.331,78892.1,0,115.364,44.44,261.47,0,35.37,42.57,37.98,44.69,39.93,46.31
7,19,19,6,109,72,40,526351,0,311.698,0,96.303,11617.4,0,102.022,14690.5,0,105.24,25269.4,0,116.326,12589.2,0,103.069,64166.5,0,106.66425,297.431,0,101.578,11622.5,0,107.215,14918.8,0,110.007,27172.8,0,121.202,11970.3,0,107.809,65684.4,0,111.55825,297.431,0,105.364,11622.5,0,110.372,14918.8,0,113.191,27172.8,0,124.349,11970.3,0,110.97,65684.4,0,114.7205,42.78,89.701,0,35.72,41.48,38.65,44.20,40.76,45.96
7,19,20,6,100,0,4,346923,0,299.853,0,96.2645,8829.51,0,99.6752,9621.52,0,101.38,13242.1,0,106.649,10008.1,0,101.007,41701.23,0,102.1778,289.175,0,102.269,8767.9,0,105.688,9925.96,0,107.399,15342.4,0,114.152,9234.77,0,106.165,43271.03,0,108.351,289.175,0,106.294,8767.9,0,109.039,9925.96,0,110.787,15342.4,0,117.502,9234.77,0,109.509,43271.03,0,111.70925,37.78,0,0,35.70,38.99,39.04,42.42,41.27,44.28
7,19,21,6,97,0,0,272289,0,293.633,0,95.3075,7551.69,0,97.8052,7811.36,0,99.0126,9953.25,0,102.332,8488.33,0,99.4649,33804.63,0,99.653675,286.378,0,102.088,7276.29,0,104.246,7783.38,0,105.541,11179.1,0,110.388,7502.15,0,104.765,33740.92,0,106.235,286.378,0,106.29,7276.29,0,107.736,7783.38,0,109.078,11179.1,0,113.878,7502.15,0,108.265,33740.92,0,109.73925,36.11,0,0,35.17,37.59,38.94,41.24,41.27,43.19
7,19,22,6,98,0,0,245100,0,291.217,0,94.4396,7340.83,0,96.7904,7398.88,0,97.7133,8956.57,0,100.1,8234.1,0,98.5247,31930.38,0,98.2821,287.223,0,101.569,6818.26,0,103.126,6995.63,0,104.118,9338.03,0,107.757,6972.06,0,103.561,30123.98,0,104.6405,287.223,0,105.878,6818.26,0,106.692,6995.63,0,107.735,9338.03,0,111.323,6972.06,0,107.138,30123.98,0,108.222,36.67,0,0,34.69,36.82,38.65,40.36,41.04,42.35
7,19,23,6,96,0,0,228986,0,286.262,0,93.8815,7342.4,0,95.9089,7156.31,0,96.6945,8645.81,0,98.5919,8047.94,0,97.6509,31192.46,0,97.21155,285.368,0,101.104,6586.93,0,101.977,6447.17,0,102.798,8339.18,0,105.557,6556.69,0,102.351,27929.97,0,103.17075,285.368,0,105.425,6586.93,0,105.504,6447.17,0,106.391,8339.18,0,109.085,6556.69,0,105.901,27929.97,0,106.72025,35.56,0,0,34.38,36.23,38.39,39.54,40.79,41.51
7,19,24,6,89,0,0,181383,0,277.008,0,93.4656,5965.34,0,94.6117,5895.87,0,95.3811,6968.96,0,97.0552,6896.98,0,96.338,25727.15,0,95.8465,279.061,0,100.641,5185.52,0,100.546,5080.07,0,101.268,6331.78,0,103.466,5320.58,0,100.821,21917.95,0,101.52525,279.061,0,104.893,5185.52,0,104.014,5080.07,0,104.801,6331.78,0,106.952,5320.58,0,104.297,21917.95,0,105.016,31.67,0,0,34.15,35.47,38.13,38.63,40.50,40.56
7,20,1,7,86,0,0,149293,0,271.461,0,93.0086,4985.66,0,93.6315,5113.3,0,94.372,6070.36,0,95.8902,6033.6,0,95.3452,22202.92,0,94.809725,276.312,0,100.091,4157.46,0,99.3379,4178.65,0,99.946,5120.63,0,101.674,4383.85,0,99.5424,17840.59,0,100.125075,276.312,0,104.226,4157.46,0,102.719,4178.65,0,103.376,5120.63,0,105.06,4383.85,0,102.918,17840.59,0,103.51825,30.00,0,0,33.89,34.89,37.83,37.85,40.13,39.73
7,20,2,7,84,0,0,127096,0,266.97,0,92.6058,4412.63,0,92.8246,4578.9,0,93.5745,5469.55,0,95.0012,5422.17,0,94.5408,19883.25,0,93.985275,274.478,0,99.5007,3505.15,0,98.2037,3534.17,0,98.7579,4266.45,0,100.126,3697.69,0,98.3857,15003.46,0,98.868325,274.478,0,103.476,3505.15,0,101.448,3534.17,0,102.048,4266.45,0,103.374,3697.69,0,101.626,15003.46,0,102.124,28.89,0,0,33.67,34.44,37.50,37.15,39.71,38.96
7,20,3,7,84,0,0,117433,0,264.437,0,92.272,4230.29,0,92.3493,4405.77,0,93.0953,5261.67,0,94.4635,5205.48,0,94.0487,19103.21,0,93.4892,274.465,0,98.918,3236.86,0,97.3212,3252.14,0,97.8216,3845.77,0,98.9083,3400.05,0,97.4786,13734.82,0,97.882425,274.465,0,102.691,3236.86,0,100.388,3252.14,0,100.932,3845.77,0,101.979,3400.05,0,100.543,13734.82,0,100.9605,28.89,0,0,33.48,34.16,37.18,36.60,39.27,38.31
7,20,4,7,83,0,0,107588,0,261.13,0,92.036,4005.77,0,91.9108,4189.18,0,92.655,5013.5,0,93.9721,4958.4,0,93.5786,18166.85,0,93.029125,273.547,0,98.3773,2955.23,0,96.4845,2961.38,0,96.9428,3446.49,0,97.7985,3100.57,0,96.6143,12463.67,0,96.960025,273.547,0,101.915,2955.23,0,99.3469,2961.38,0,99.8466,3446.49,0,100.664,3100.57,0,99.4735,12463.67,0,99.83275,28.33,0,0,33.35,33.91,36.88,36.09,38.84,37.68
7,20,5,7,82,0,0,97475.4,0,257.948,0,91.8414,3748.38,0,91.5259,3941.36,0,92.2684,4733.85,0,93.5443,4662.15,0,93.1699,17085.74,0,92.627125,272.631,0,97.8663,2664.61,0,95.7304,2667.45,0,96.1524,3063.43,0,96.8225,2779.26,0,95.8431,11174.75,0,96.1371,272.631,0,101.148,2664.61,0,98.3748,2667.45,0,98.8353,3063.43,0,99.47,2779.26,0,98.4858,11174.75,0,98.791475,27.78,0,0,33.25,33.68,36.59,35.63,38.42,37.11
7,20,6,7,82,3,4,105617,0,255.833,0,91.6717,3917.9,0,91.3936,4312.09,0,92.297,4882.09,0,93.3615,5209.98,0,93.2821,18322.06,0,92.58355,272.664,0,97.3733,2788.61,0,95.1999,2987.61,0,95.7355,3113.78,0,96.1054,3271.54,0,95.5228,12161.54,0,95.6409,272.664,0,100.389,2788.61,0,97.6103,2987.61,0,98.1827,3113.78,0,98.5188,3271.54,0,97.9288,12161.54,0,98.06015,27.78,45.958,0,33.15,33.66,36.32,35.36,37.99,36.70
7,20,7,7,84,85,33,222475,0,255.616,0,91.6,4963.48,0,92.1759,7853.55,0,95.1211,5890.91,0,94.0872,14582.3,0,100.874,33290.24,0,95.56455,274.483,0,96.9531,3788.86,0,95.4552,6493.16,0,97.6896,4039.07,0,96.1955,12394.3,0,101.355,26715.39,0,97.673825,274.483,0,99.6965,3788.86,0,97.6374,6493.16,0,99.9055,4039.07,0,98.3805,12394.3,0,103.535,26715.39,0,99.8646,28.89,246.96,0,33.11,35.31,36.09,36.49,37.61,37.70
7,20,8,7,87,171,94,347266,0,256.417,0,92.3186,6759.44,0,93.8791,9740.96,0,97.299,7542.8,0,95.4964,24455.1,0,109.788,48498.3,0,99.115625,277.213,0,97.1043,5546.17,0,96.5066,8602.67,0,99.3439,5641.8,0,96.9548,22576.6,0,108.871,42367.24,0,100.419075,277.213,0,99.5924,5546.17,0,98.4602,8602.67,0,101.335,5641.8,0,98.9164,22576.6,0,110.826,42367.24,0,102.3844,30.56,299.96,0,33.51,37.29,36.17,38.01,37.55,39.10
7,20,9,7,90,215,161,439068,0,257.321,0,93.5281,8353.21,0,96.5292,10067,0,99.0416,8985.23,0,97.5883,31029.1,0,117.771,58434.54,0,102.732525,279.945,0,97.8696,7277.06,0,98.665,9300.32,0,100.979,7189.36,0,98.5911,30292.8,0,116.511,54059.54,0,103.686525,279.945,0,100.124,7277.06,0,100.441,9300.32,0,102.786,7189.36,0,100.372,30292.8,0,118.288,54059.54,0,105.47175,32.22,299.86,0,34.18,39.30,36.59,39.83,37.85,40.82
7,20,10,7,93,240,227,486714,0,258.32,0,94.959,10387.1,0,99.1051,11347.6,0,100.926,10505.8,0,99.3112,31050.5,0,119.6,63291,0,104.735575,282.677,0,99.0438,9351.97,0,101.001,10776.5,0,102.945,8759.22,0,100.179,31281.7,0,119.49,60169.39,0,105.90375,282.677,0,101.152,9351.97,0,102.645,10776.5,0,104.618,8759.22,0,101.827,31281.7,0,121.138,60169.39,0,107.557,33.89,309.74,0,34.98,40.41,37.25,41.06,38.42,41.98
7,20,11,7,97,255,274,507966,0,260.323,0,96.1235,13043.9,0,102.416,12449.4,0,102.784,11761.4,0,101.261,27652.2,0,118.373,64906.9,0,106.2085,286.321,0,100.259,12115.5,0,104.222,12077.8,0,105.083,10145,0,102.175,28632.3,0,119.938,62970.6,0,107.8545,286.321,0,102.336,12115.5,0,105.854,12077.8,0,106.739,10145,0,103.806,28632.3,0,121.571,62970.6,0,109.4925,36.11,292.76,0,35.62,41.23,37.92,42.14,39.08,43.05
7,20,12,7,99,262,307,493302,0,260.497,0,97.0692,15202.2,0,104.912,13186.5,0,104.17,12645.4,0,102.793,21352.2,0,114,62386.3,0,106.46875,288.051,0,101.394,14390.2,0,106.928,13020.1,0,106.911,11158.2,0,103.925,22665.6,0,117.414,61234.1,0,108.7945,288.051,0,103.55,14390.2,0,108.632,13020.1,0,108.646,11158.2,0,105.63,22665.6,0,119.124,61234.1,0,110.508,37.22,253.15,0,36.15,41.37,38.55,42.66,39.75,43.62
7,20,13,7,102,265,324,488246,0,261.748,0,97.6591,17028.8,0,107.327,13911.8,0,105.373,13731.9,0,104.677,16602.7,0,110.371,61275.2,0,106.937,290.775,0,102.332,16485.3,0,109.726,13930.2,0,108.621,12409.2,0,106.042,17843,0,115.023,60667.7,0,109.853,290.775,0,104.648,16485.3,0,111.583,13930.2,0,110.508,12409.2,0,107.9,17843,0,116.886,60667.7,0,111.71925,38.89,245.88,0,36.48,41.63,39.07,43.25,40.36,44.29
7,20,14,7,103,263,313,508857,0,261.259,0,98.1558,17083.1,0,107.896,14251.9,0,105.989,17451.4,0,108.264,15190.4,0,108.909,63976.8,0,107.7645,291.682,0,103.159,16804.7,0,111.006,14417.3,0,109.786,16043,0,109.478,15960.3,0,113.913,63225.3,0,111.04575,291.682,0,105.695,16804.7,0,113.053,14417.3,0,111.868,16043,0,111.527,15960.3,0,115.968,63225.3,0,113.104,39.44,288.35,0,36.75,42.09,39.53,43.91,40.94,45.06
7,20,15,7,104,256,287,552024,0,260.845,0,98.714,16210.6,0,107.613,14591.6,0,106.676,23969.3,0,114.151,14756.9,0,108.334,69528.4,0,109.1935,292.59,0,104.008,16137.1,0,111.489,14854.1,0,110.922,22536.4,0,114.97,15070.5,0,113.369,68598.1,0,112.6875,292.59,0,106.804,16137.1,0,113.754,14854.1,0,113.228,22536.4,0,117.238,15070.5,0,115.648,68598.1,0,114.967,40.00,308.86,0,37.06,42.89,40.00,44.83,41.56,46.09
7,20,16,7,106,244,239,591157,0,261.294,0,99.4402,14839.5,0,107.045,14797.4,0,107.271,30009.6,0,120.181,14513.4,0,108.162,74159.9,0,110.66475,294.292,0,104.977,14919.6,0,111.616,15082.4,0,111.902,29045.6,0,121.018,14477.6,0,113.137,73525.2,0,114.41825,294.292,0,108.03,14919.6,0,114.098,15082.4,0,114.42,29045.6,0,123.502,14477.6,0,115.634,73525.2,0,116.9135,41.11,303.09,0,37.47,43.70,40.54,45.79,42.24,47.17
7,20,17,7,104,220,177,595220,0,258.297,0,100.248,12932.4,0,106.504,13873.8,0,107.537,33549,0,124.927,13395.9,0,107.674,73751.1,0,111.6605,292.482,0,106.059,13167,0,111.713,14257,0,112.622,33569.9,0,126.469,13172.3,0,112.729,74166.2,0,115.88325,292.482,0,109.337,13167,0,114.404,14257,0,115.342,33569.9,0,129.154,13172.3,0,115.425,74166.2,0,118.58125,40.00,301.76,0,37.92,44.26,41.14,46.60,42.97,48.10
7,20,18,7,104,180,107,577796,0,257.172,0,100.974,11670.7,0,105.916,14130.3,0,108.316,32805.2,0,125.692,12451.3,0,107.073,71057.5,0,111.74925,292.481,0,107.139,11831.1,0,111.624,14423.8,0,113.695,33798.7,0,128.796,12008.4,0,112.23,72062,0,116.58625,292.481,0,110.613,11831.1,0,114.477,14423.8,0,116.576,33798.7,0,131.641,12008.4,0,115.088,72062,0,119.4455,40.00,260.45,0,38.32,44.31,41.74,46.99,43.67,48.58
7,20,19,7,102,102,41,493105,0,254.297,0,101.454,10154.7,0,104.718,13389.2,0,108.334,25509.7,0,120.701,10944.3,0,106.02,59997.9,0,109.94325,290.671,0,108.052,10177.2,0,110.942,13707.2,0,114.191,27344,0,126.199,10317.1,0,111.352,61545.5,0,115.671,290.671,0,111.696,10177.2,0,113.925,13707.2,0,117.221,27344,0,129.181,10317.1,0,114.349,61545.5,0,118.669,38.89,87.346,0,38.59,43.30,42.25,46.48,44.28,48.15
7,20,20,7,99,7,6,343128,0,250.573,0,101.363,8362.15,0,103.109,9546.64,0,105.312,14159.1,0,111.515,9189.64,0,104.635,41257.53,0,106.14275,287.957,0,108.507,8257.39,0,109.836,9885.43,0,112.112,16275.9,0,119.482,8381.94,0,110.145,42800.66,0,112.89375,287.957,0,112.278,8257.39,0,112.923,9885.43,0,115.25,16275.9,0,122.57,8381.94,0,113.247,42800.66,0,115.9975,37.22,0,0,38.54,41.19,42.50,44.94,44.60,46.67
7,20,21,7,97,0,0,270794,0,247.808,0,100.532,7384.27,0,101.587,7832.33,0,102.94,10147.9,0,106.788,8203.87,0,103.395,33568.37,0,103.6775,286.147,0,108.253,7075.81,0,108.579,7839,0,110.162,11494.5,0,115.362,7158.55,0,108.905,33567.86,0,110.752,286.147,0,112.096,7075.81,0,111.721,7839,0,113.347,11494.5,0,118.505,7158.55,0,112.063,33567.86,0,113.909,36.11,0,0,38.07,39.82,42.36,43.75,44.50,45.51
7,20,22,7,95,0,0,223865,0,245.092,0,99.7056,6514.26,0,100.407,6705.92,0,101.431,8292.13,0,104.197,7425.48,0,102.323,28937.79,0,102.0895,284.337,0,107.667,6052.71,0,107.351,6430.65,0,108.591,8856.73,0,112.466,6187.28,0,107.623,27527.37,0,109.00775,284.337,0,111.525,6052.71,0,110.518,6430.65,0,111.803,8856.73,0,115.634,6187.28,0,110.799,27527.37,0,112.1885,35.00,0,0,37.61,38.94,42.04,42.78,44.18,44.55
7,20,23,7,93,0,0,193368,0,242.425,0,99.0813,5924.83,0,99.4323,6086.45,0,100.285,7315.35,0,102.527,6858.96,0,101.393,26185.59,0,100.909325,282.527,0,107.067,5317.31,0,106.164,5551.59,0,107.167,7241.34,0,110.151,5455.83,0,106.395,23566.07,0,107.46925,282.527,0,110.872,5317.31,0,109.285,5551.59,0,110.329,7241.34,0,113.273,5455.83,0,109.524,23566.07,0,110.60275,33.89,0,0,37.27,38.28,41.70,41.93,43.82,43.67
7,20,24,7,91,0,0,172937,0,239.802,0,98.5962,5521.13,0,98.6154,5705.3,0,99.3888,6794.57,0,101.339,6462.82,0,100.574,24483.82,0,99.9793,280.717,0,106.467,4785.77,0,105.042,4958.77,0,105.886,6226.72,0,108.202,4921.4,0,105.234,20892.66,0,106.091,280.717,0,110.154,4785.77,0,108.056,4958.77,0,108.936,6226.72,0,111.214,4921.4,0,108.252,20892.66,0,109.1145,32.78,0,0,37.00,37.77,41.37,41.16,43.42,42.84
7,21,1,1,90,0,0,163602,0,238.128,0,98.2072,5400.34,0,98.0045,5635.12,0,98.732,6666.9,0,100.509,6326.84,0,99.9376,24029.2,0,99.295775,279.812,0,105.867,4546.37,0,104.054,4702.91,0,104.777,5712.17,0,106.583,4663.62,0,104.215,19625.07,0,104.90725,279.812,0,109.385,4546.37,0,106.908,4702.91,0,107.663,5712.17,0,109.431,4663.62,0,107.074,19625.07,0,107.769,32.22,0,0,36.78,37.39,41.04,40.50,42.99,42.09
7,21,2,1,87,0,0,137388,0,234.684,0,97.9043,4718.35,0,97.3212,4872.26,0,98.0725,5838.4,0,99.7622,5609.71,0,99.2432,21038.72,0,98.599775,277.097,0,105.283,3830.26,0,103.047,3888.38,0,103.724,4677.57,0,105.16,3914.42,0,103.187,16310.63,0,103.7795,277.097,0,108.598,3830.26,0,105.735,3888.38,0,106.448,4677.57,0,107.848,3914.42,0,105.881,16310.63,0,106.478,30.56,0,0,36.61,37.00,40.71,39.88,42.55,41.38
7,21,3,1,86,0,0,123687,0,233.088,0,97.624,4377.89,0,96.828,4554.5,0,97.5598,5462.32,0,99.1887,5265.73,0,98.7139,19660.44,0,98.0726,276.192,0,104.704,3437.07,0,102.192,3486.19,0,102.789,4110.04,0,103.932,3518.14,0,102.303,14551.44,0,102.804,276.192,0,107.799,3437.07,0,104.695,3486.19,0,105.326,4110.04,0,106.436,3518.14,0,104.81,14551.44,0,105.31675,30.00,0,0,36.46,36.71,40.39,39.34,42.11,40.73
7,21,4,1,82,0,0,98441.6,0,228.814,0,97.3867,3623.44,0,96.078,3848.18,0,96.8094,4697.38,0,98.3732,4494.43,0,97.937,16663.43,0,97.2994,272.573,0,104.137,2668.65,0,101.153,2744.82,0,101.696,3226.44,0,102.586,2737.43,0,101.245,11377.34,0,101.67,272.573,0,106.992,2668.65,0,103.458,2744.82,0,104.031,3226.44,0,104.891,2737.43,0,103.554,11377.34,0,103.9835,27.78,0,0,36.33,36.28,40.08,38.71,41.66,39.99
7,21,5,1,81,0,0,88914.4,0,227.289,0,97.1004,3406.56,0,95.4969,3618.16,0,96.2404,4437.86,0,97.7415,4260.28,0,97.3138,15722.86,0,96.69815,271.668,0,103.536,2401.57,0,100.24,2449.02,0,100.755,2841.8,0,101.435,2459.41,0,100.317,10151.8,0,100.68675,271.668,0,106.128,2401.57,0,102.316,2449.02,0,102.86,2841.8,0,103.512,2459.41,0,102.396,10151.8,0,102.771,27.22,0,0,36.17,35.94,39.74,38.16,41.18,39.32
7,21,6,1,82,2,3,99033.2,0,227.645,0,96.8319,3699.6,0,95.2995,4055.34,0,96.1324,4700.41,0,97.4853,4814.21,0,97.2523,17269.56,0,96.542375,272.611,0,102.924,2632.63,0,99.6313,2809.39,0,100.193,2985.47,0,100.624,2947.9,0,99.8437,11375.39,0,100.073,272.611,0,105.235,2632.63,0,101.46,2809.39,0,102.047,2985.47,0,102.454,2947.9,0,101.673,11375.39,0,101.9085,27.78,43.011,0,36.02,35.86,39.40,37.82,40.69,38.84
7,21,7,1,85,84,33,260941,0,895.926,0,92.419,5933.82,0,80.362,8759.81,0,90.846,6894.5,0,82.0398,15206.8,0,88.4533,36794.93,0,85.425275,1043.63,0,98.1184,4924.57,0,83.1657,7570.36,0,93.3224,5195.2,0,85.3606,13159.1,0,89.9279,30849.23,0,87.94415,1043.63,0,99.9403,4924.57,0,84.381,7570.36,0,94.7228,5195.2,0,86.6106,13159.1,0,91.1682,30849.23,0,89.22065,29.44,245.6,0,33.57,29.68,36.73,31.08,37.74,31.79
7,21,8,1,89,171,96,560347,37189.1,2321.57,450,88.9125,11062.7,878.634,86.0356,14106.4,878.634,93.2473,11923.9,878.634,87.9671,29785.2,878.634,101.701,66878.2,3514.536,92.23775,5053.15,1843.79,95.3115,10947.6,725.644,89.2605,14055.8,725.644,95.3109,11083.4,725.644,90.6527,29023.9,725.644,101.401,65110.7,2902.576,94.156275,5053.15,1843.79,96.5528,10947.6,725.644,90.2799,14055.8,725.644,96.2097,11083.4,725.644,91.6653,29023.9,725.644,102.261,65110.7,2902.576,95.103975,31.67,299.17,4,31.62,33.47,35.17,34.53,35.86,35.06
7,21,9,1,90,216,166,646311,37189.1,2488.57,450,85.3976,12580.4,878.634,83.5008,14437.4,878.634,90.5037,13253.6,878.634,85.3751,34789.2,878.634,102.343,75060.6,3514.536,90.43065,5617.24,1843.79,90.5689,12751.3,725.644,84.6092,14943.9,725.644,91.1131,12670.5,725.644,85.8661,35268.8,725.644,100.423,75634.5,2902.576,90.50285,5617.24,1843.79,91.4566,12751.3,725.644,85.1745,14943.9,725.644,91.6634,12670.5,725.644,86.4318,35268.8,725.644,100.915,75634.5,2902.576,91.046175,32.22,300.48,4,29.67,32.46,32.54,32.50,33.03,32.80
7,21,10,1,92,240,232,705447,37189.1,2558.87,450,84.188,14568.2,878.634,83.8434,15463.9,878.634,90.1331,14602.1,878.634,85.0172,35685.6,878.634,101.76,80319.8,3514.536,90.188425,5910.03,1843.79,88.4012,14986.9,725.644,83.7018,16374.9,725.644,89.878,14281.5,725.644,84.369,37384.9,725.644,99.6088,83028.2,2902.576,89.3894,5910.03,1843.79,88.9529,14986.9,725.644,83.9939,16374.9,725.644,90.185,14281.5,725.644,84.6602,37384.9,725.644,99.8937,83028.2,2902.576,89.6832,33.33,310.49,4,28.99,32.33,31.33,31.88,31.64,32.05
7,21,11,1,94,255,275,713630,37189.1,2595.87,450,83.439,16836.9,878.634,84.8275,16132.2,878.634,89.8527,15420.8,878.634,84.8018,31386.3,878.634,97.4903,79776.2,3514.536,89.243075,6086.8,1843.79,86.8358,17457.3,725.644,83.7025,17352.1,725.644,88.9219,15347.3,725.644,83.3961,33936.3,725.644,95.7735,84093,2902.576,87.9485,6086.8,1843.79,87.1287,17457.3,725.644,83.786,17352.1,725.644,89.0125,15347.3,725.644,83.478,33936.3,725.644,95.8788,84093,2902.576,88.038825,34.44,293.55,4,28.58,31.80,30.46,31.08,30.63,31.13
7,21,12,1,95,262,305,695821,37189.1,2621.77,450,82.9782,18936.3,878.634,86.0839,16537.7,878.634,89.7677,15991.7,878.634,84.7696,24975.6,878.634,91.932,76441.3,3514.536,88.1383,6205.36,1843.79,85.7566,19797.7,725.644,84.2755,18016.4,725.644,88.4216,16128.3,725.644,82.8773,27960.4,725.644,90.7752,81902.8,2902.576,86.5874,6205.36,1843.79,85.909,19797.7,725.644,84.2452,18016.4,725.644,88.412,16128.3,725.644,82.8473,27960.4,725.644,90.7585,81902.8,2902.576,86.56575,35.00,253.93,4,28.32,31.19,29.86,30.33,29.95,30.31
